Time resolution is 1 ps
clock_counter=       1858, di_re=xxxxxxxxxxxxxx, do_re=00000000100011, do_im=00000000100010
clock_counter=       1859, di_re=xxxxxxxxxxxxxx, do_re=11111111010010, do_im=11111111110110
clock_counter=       1860, di_re=xxxxxxxxxxxxxx, do_re=00000000011101, do_im=11111111111000
clock_counter=       1861, di_re=xxxxxxxxxxxxxx, do_re=00000000001100, do_im=11111111110000
clock_counter=       1862, di_re=xxxxxxxxxxxxxx, do_re=11111110111001, do_im=00000001001101
clock_counter=       1863, di_re=xxxxxxxxxxxxxx, do_re=11111110100110, do_im=00000000011101
clock_counter=       1864, di_re=xxxxxxxxxxxxxx, do_re=00000000010001, do_im=11111111110001
clock_counter=       1865, di_re=xxxxxxxxxxxxxx, do_re=00000000100101, do_im=11111111011110
clock_counter=       1866, di_re=xxxxxxxxxxxxxx, do_re=11111111100001, do_im=00000000111000
clock_counter=       1867, di_re=xxxxxxxxxxxxxx, do_re=11111111100000, do_im=11111110111100
clock_counter=       1868, di_re=xxxxxxxxxxxxxx, do_re=00000000101100, do_im=00000000010100
clock_counter=       1869, di_re=xxxxxxxxxxxxxx, do_re=00000000010000, do_im=00000000011000
clock_counter=       1870, di_re=xxxxxxxxxxxxxx, do_re=11111111000111, do_im=11111111101101
clock_counter=       1871, di_re=xxxxxxxxxxxxxx, do_re=11111111011000, do_im=11111111001011
clock_counter=       1872, di_re=xxxxxxxxxxxxxx, do_re=00000000010100, do_im=00000000011001
clock_counter=       1873, di_re=xxxxxxxxxxxxxx, do_re=00000000001010, do_im=11111111101010
clock_counter=       1874, di_re=xxxxxxxxxxxxxx, do_re=11111111100001, do_im=00000000101000
clock_counter=       1875, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=11111111101000
clock_counter=       1876, di_re=xxxxxxxxxxxxxx, do_re=00000000001001, do_im=00000000011011
clock_counter=       1877, di_re=xxxxxxxxxxxxxx, do_re=00000000100111, do_im=11111111111010
clock_counter=       1878, di_re=xxxxxxxxxxxxxx, do_re=11111111001000, do_im=11111100011111
clock_counter=       1879, di_re=xxxxxxxxxxxxxx, do_re=11111111100001, do_im=11111100001000
clock_counter=       1880, di_re=xxxxxxxxxxxxxx, do_re=00000000100111, do_im=00000000000000
clock_counter=       1881, di_re=xxxxxxxxxxxxxx, do_re=11111111111110, do_im=11111111101010
clock_counter=       1882, di_re=xxxxxxxxxxxxxx, do_re=11111111110101, do_im=00000000011011
clock_counter=       1883, di_re=xxxxxxxxxxxxxx, do_re=00000000000011, do_im=11111111101000
clock_counter=       1884, di_re=xxxxxxxxxxxxxx, do_re=00000000011011, do_im=00000000011111
clock_counter=       1885, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=11111111101000
clock_counter=       1886, di_re=xxxxxxxxxxxxxx, do_re=11111111110001, do_im=00000000001001
clock_counter=       1887, di_re=xxxxxxxxxxxxxx, do_re=11111111111000, do_im=11111111011010
clock_counter=       1888, di_re=xxxxxxxxxxxxxx, do_re=00000000100010, do_im=00000000010011
clock_counter=       1889, di_re=xxxxxxxxxxxxxx, do_re=00000000000110, do_im=11111111100110
clock_counter=       1890, di_re=xxxxxxxxxxxxxx, do_re=11111111110001, do_im=00000000001111
clock_counter=       1891, di_re=xxxxxxxxxxxxxx, do_re=11111111111100, do_im=11111111101101
clock_counter=       1892, di_re=xxxxxxxxxxxxxx, do_re=00000000000011, do_im=00000000100011
clock_counter=       1893, di_re=xxxxxxxxxxxxxx, do_re=00000000100000, do_im=11111111101111
clock_counter=       1894, di_re=xxxxxxxxxxxxxx, do_re=00000000001100, do_im=00000000010101
clock_counter=       1895, di_re=xxxxxxxxxxxxxx, do_re=00000000111101, do_im=00000000101100
clock_counter=       1896, di_re=xxxxxxxxxxxxxx, do_re=00000000010101, do_im=00000000000110
clock_counter=       1897, di_re=xxxxxxxxxxxxxx, do_re=00000000000011, do_im=11111111000010
clock_counter=       1898, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=00000000001011
clock_counter=       1899, di_re=xxxxxxxxxxxxxx, do_re=11111111001001, do_im=11111111110000
clock_counter=       1900, di_re=xxxxxxxxxxxxxx, do_re=11111111110111, do_im=00000000001010
clock_counter=       1901, di_re=xxxxxxxxxxxxxx, do_re=00000000110101, do_im=11111111011011
clock_counter=       1902, di_re=xxxxxxxxxxxxxx, do_re=11111111101001, do_im=00000000101101
clock_counter=       1903, di_re=xxxxxxxxxxxxxx, do_re=11111111101010, do_im=00000000101000
clock_counter=       1904, di_re=xxxxxxxxxxxxxx, do_re=00000000001100, do_im=00000000100011
clock_counter=       1905, di_re=xxxxxxxxxxxxxx, do_re=00000000100001, do_im=11111111101010
clock_counter=       1906, di_re=xxxxxxxxxxxxxx, do_re=00000000000111, do_im=00000000111101
clock_counter=       1907, di_re=xxxxxxxxxxxxxx, do_re=11111111101010, do_im=11111111100111
clock_counter=       1908, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=00000000011101
clock_counter=       1909, di_re=xxxxxxxxxxxxxx, do_re=00000000100111, do_im=00000000011000
clock_counter=       1910, di_re=xxxxxxxxxxxxxx, do_re=11111100110111, do_im=00000001111110
clock_counter=       1911, di_re=xxxxxxxxxxxxxx, do_re=11111100101011, do_im=00000010000111
clock_counter=       1912, di_re=xxxxxxxxxxxxxx, do_re=00000000100000, do_im=11111111000101
clock_counter=       1913, di_re=xxxxxxxxxxxxxx, do_re=11111111100100, do_im=11111111011100
clock_counter=       1914, di_re=xxxxxxxxxxxxxx, do_re=00000000101011, do_im=00000000111111
clock_counter=       1915, di_re=xxxxxxxxxxxxxx, do_re=11111110110111, do_im=11111111010101
clock_counter=       1916, di_re=xxxxxxxxxxxxxx, do_re=00000001001000, do_im=11111111101001
clock_counter=       1917, di_re=xxxxxxxxxxxxxx, do_re=11111111111001, do_im=11111111011111
clock_counter=       1918, di_re=xxxxxxxxxxxxxx, do_re=11111111100011, do_im=00000000110100
clock_counter=       1919, di_re=xxxxxxxxxxxxxx, do_re=11111110010110, do_im=00000000000101
clock_counter=       1920, di_re=xxxxxxxxxxxxxx, do_re=00000000111101, do_im=11111111010110
clock_counter=       1921, di_re=xxxxxxxxxxxxxx, do_re=11111111101010, do_im=11111111011001
clock_counter=       1922, di_re=xxxxxxxxxxxxxx, do_re=00000000000001, do_im=00000001000011
clock_counter=       1923, di_re=xxxxxxxxxxxxxx, do_re=11111111010110, do_im=11111111011011
clock_counter=       1924, di_re=xxxxxxxxxxxxxx, do_re=00000001001001, do_im=00000000100001
clock_counter=       1925, di_re=xxxxxxxxxxxxxx, do_re=00000000000100, do_im=11111111000110
clock_counter=       1926, di_re=xxxxxxxxxxxxxx, do_re=11111111100000, do_im=11111110111110
clock_counter=       1927, di_re=xxxxxxxxxxxxxx, do_re=11111111011101, do_im=11111111010100
clock_counter=       1928, di_re=xxxxxxxxxxxxxx, do_re=00000000110101, do_im=00000000001110
clock_counter=       1929, di_re=xxxxxxxxxxxxxx, do_re=00000000000100, do_im=11111111110111
clock_counter=       1930, di_re=xxxxxxxxxxxxxx, do_re=11111111110001, do_im=00000000000011
clock_counter=       1931, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=11111111100011
clock_counter=       1932, di_re=xxxxxxxxxxxxxx, do_re=00000000000010, do_im=00000000110100
clock_counter=       1933, di_re=xxxxxxxxxxxxxx, do_re=00000000001011, do_im=11111111011100
clock_counter=       1934, di_re=xxxxxxxxxxxxxx, do_re=00000000000101, do_im=00000000010010
clock_counter=       1935, di_re=xxxxxxxxxxxxxx, do_re=11111111111111, do_im=11111111110111
clock_counter=       1936, di_re=xxxxxxxxxxxxxx, do_re=00000000010010, do_im=00000000001100
clock_counter=       1937, di_re=xxxxxxxxxxxxxx, do_re=00000000100001, do_im=11111111100000
clock_counter=       1938, di_re=xxxxxxxxxxxxxx, do_re=11111111100010, do_im=00000000010001
clock_counter=       1939, di_re=xxxxxxxxxxxxxx, do_re=11111111101110, do_im=11111111100001
clock_counter=       1940, di_re=xxxxxxxxxxxxxx, do_re=00000000001001, do_im=00000000100101
clock_counter=       1941, di_re=xxxxxxxxxxxxxx, do_re=00000000011110, do_im=00000000001101
clock_counter=       1942, di_re=xxxxxxxxxxxxxx, do_re=00000010111111, do_im=00000001101101
clock_counter=       1943, di_re=xxxxxxxxxxxxxx, do_re=00000010110111, do_im=00000010011111
clock_counter=       1944, di_re=xxxxxxxxxxxxxx, do_re=00000000100001, do_im=11111111100110
clock_counter=       1945, di_re=xxxxxxxxxxxxxx, do_re=11111111011101, do_im=11111111011100
clock_counter=       1946, di_re=xxxxxxxxxxxxxx, do_re=00000000100100, do_im=00000000011100
clock_counter=       1947, di_re=xxxxxxxxxxxxxx, do_re=11111111001111, do_im=00000000001101
clock_counter=       1948, di_re=xxxxxxxxxxxxxx, do_re=00000000101000, do_im=00000000000101
clock_counter=       1949, di_re=xxxxxxxxxxxxxx, do_re=00000000000110, do_im=11111111001110
clock_counter=       1950, di_re=xxxxxxxxxxxxxx, do_re=00000000000101, do_im=00000000110100
clock_counter=       1951, di_re=xxxxxxxxxxxxxx, do_re=11111111100001, do_im=00000000100001
clock_counter=       1952, di_re=xxxxxxxxxxxxxx, do_re=00000000100110, do_im=11111111110011
clock_counter=       1953, di_re=xxxxxxxxxxxxxx, do_re=11111111110001, do_im=11111111010001
clock_counter=       1954, di_re=xxxxxxxxxxxxxx, do_re=00000000011001, do_im=00000000101011
clock_counter=       1955, di_re=xxxxxxxxxxxxxx, do_re=11111111001111, do_im=11111111101111
clock_counter=       1956, di_re=xxxxxxxxxxxxxx, do_re=00000000101000, do_im=00000000001100
clock_counter=       1957, di_re=xxxxxxxxxxxxxx, do_re=00000000010110, do_im=11111111011010
clock_counter=       1958, di_re=xxxxxxxxxxxxxx, do_re=11111111100010, do_im=00000000111111
clock_counter=       1959, di_re=xxxxxxxxxxxxxx, do_re=11111101101100, do_im=00000001010111
clock_counter=       1960, di_re=xxxxxxxxxxxxxx, do_re=00000000101011, do_im=11111111100001
clock_counter=       1961, di_re=xxxxxxxxxxxxxx, do_re=00000000001000, do_im=11111111100110
clock_counter=       1962, di_re=xxxxxxxxxxxxxx, do_re=00000000011111, do_im=00000001000100
clock_counter=       1963, di_re=xxxxxxxxxxxxxx, do_re=11111111011011, do_im=11111111001011
clock_counter=       1964, di_re=xxxxxxxxxxxxxx, do_re=00000001000111, do_im=11111111111101
clock_counter=       1965, di_re=xxxxxxxxxxxxxx, do_re=00000000010001, do_im=11111111111000
clock_counter=       1966, di_re=xxxxxxxxxxxxxx, do_re=11111111011011, do_im=00000000100010
clock_counter=       1967, di_re=xxxxxxxxxxxxxx, do_re=11111110011010, do_im=11111111101010
clock_counter=       1968, di_re=xxxxxxxxxxxxxx, do_re=00000000100110, do_im=11111111100101
clock_counter=       1969, di_re=xxxxxxxxxxxxxx, do_re=11111111110000, do_im=11111111011111
clock_counter=       1970, di_re=xxxxxxxxxxxxxx, do_re=11111111011011, do_im=00000000110010
clock_counter=       1971, di_re=xxxxxxxxxxxxxx, do_re=11111111100000, do_im=11111111010000
clock_counter=       1972, di_re=xxxxxxxxxxxxxx, do_re=00000000100101, do_im=00000000100011
clock_counter=       1973, di_re=xxxxxxxxxxxxxx, do_re=11111111111101, do_im=11111111010101
clock_counter=       1974, di_re=xxxxxxxxxxxxxx, do_re=11111111001111, do_im=11111101100110
clock_counter=       1975, di_re=xxxxxxxxxxxxxx, do_re=11111111110101, do_im=11111101011111
clock_counter=       1976, di_re=xxxxxxxxxxxxxx, do_re=00000000011110, do_im=11111111001100
clock_counter=       1977, di_re=xxxxxxxxxxxxxx, do_re=11111111000010, do_im=11111111111110
clock_counter=       1978, di_re=xxxxxxxxxxxxxx, do_re=00000000100010, do_im=00000000000011
clock_counter=       1979, di_re=xxxxxxxxxxxxxx, do_re=11111111111101, do_im=00000000100001
clock_counter=       1980, di_re=xxxxxxxxxxxxxx, do_re=00000000111001, do_im=11111111111000
clock_counter=       1981, di_re=xxxxxxxxxxxxxx, do_re=11111111010011, do_im=11111111000100
clock_counter=       1982, di_re=xxxxxxxxxxxxxx, do_re=00000000110000, do_im=00000000011000
clock_counter=       1983, di_re=xxxxxxxxxxxxxx, do_re=00000000000111, do_im=00000000001000
clock_counter=       1984, di_re=xxxxxxxxxxxxxx, do_re=00000000101011, do_im=11111111100011
clock_counter=       1985, di_re=xxxxxxxxxxxxxx, do_re=11111111001000, do_im=11111111011101
clock_counter=       1986, di_re=xxxxxxxxxxxxxx, do_re=00000000101010, do_im=00000000000111
clock_counter=       1987, di_re=xxxxxxxxxxxxxx, do_re=11111111010011, do_im=00000000011001
clock_counter=       1988, di_re=xxxxxxxxxxxxxx, do_re=00000000100101, do_im=00000000000001
clock_counter=       1989, di_re=xxxxxxxxxxxxxx, do_re=00000000000010, do_im=11111111000000
clock_counter=       1990, di_re=xxxxxxxxxxxxxx, do_re=00000001100101, do_im=00000001100000
clock_counter=       1991, di_re=xxxxxxxxxxxxxx, do_re=00000000000111, do_im=00000000101001
clock_counter=       1992, di_re=xxxxxxxxxxxxxx, do_re=00000000011010, do_im=00000000000001
clock_counter=       1993, di_re=xxxxxxxxxxxxxx, do_re=11111111011101, do_im=11111111000101
clock_counter=       1994, di_re=xxxxxxxxxxxxxx, do_re=00000000110010, do_im=00000000110000
clock_counter=       1995, di_re=xxxxxxxxxxxxxx, do_re=11111111000010, do_im=00000000001101
clock_counter=       1996, di_re=xxxxxxxxxxxxxx, do_re=00000000011000, do_im=11111111111010
clock_counter=       1997, di_re=xxxxxxxxxxxxxx, do_re=00000000110001, do_im=11111111010001
clock_counter=       1998, di_re=xxxxxxxxxxxxxx, do_re=11111111100001, do_im=00000001001110
clock_counter=       1999, di_re=xxxxxxxxxxxxxx, do_re=11111110111111, do_im=00000000011000
clock_counter=       2000, di_re=xxxxxxxxxxxxxx, do_re=00000000110101, do_im=11111111111110
clock_counter=       2001, di_re=xxxxxxxxxxxxxx, do_re=00000000000001, do_im=11111111011111
clock_counter=       2002, di_re=xxxxxxxxxxxxxx, do_re=00000000010011, do_im=00000000101011
clock_counter=       2003, di_re=xxxxxxxxxxxxxx, do_re=11111111100010, do_im=11111111010010
clock_counter=       2004, di_re=xxxxxxxxxxxxxx, do_re=00000000011010, do_im=00000000011110
clock_counter=       2005, di_re=xxxxxxxxxxxxxx, do_re=00000000010101, do_im=11111111011001
clock_counter=       2006, di_re=xxxxxxxxxxxxxx, do_re=11111100011111, do_im=00000010101011
clock_counter=       2007, di_re=xxxxxxxxxxxxxx, do_re=11111001011000, do_im=00000100011110
clock_counter=       2008, di_re=xxxxxxxxxxxxxx, do_re=00000000010010, do_im=00000000000000
clock_counter=       2009, di_re=xxxxxxxxxxxxxx, do_re=00000000001101, do_im=11111111101111
clock_counter=       2010, di_re=xxxxxxxxxxxxxx, do_re=11111111101111, do_im=00000000101010
clock_counter=       2011, di_re=xxxxxxxxxxxxxx, do_re=11111110000011, do_im=11111101010111
clock_counter=       2012, di_re=xxxxxxxxxxxxxx, do_re=00000000101110, do_im=00000000011111
clock_counter=       2013, di_re=xxxxxxxxxxxxxx, do_re=00000001100100, do_im=11111110010011
clock_counter=       2014, di_re=xxxxxxxxxxxxxx, do_re=00000010100100, do_im=00000000011110
clock_counter=       2015, di_re=xxxxxxxxxxxxxx, do_re=00000010011110, do_im=00000000100000
clock_counter=       2016, di_re=xxxxxxxxxxxxxx, do_re=00000000011100, do_im=00000000110111
clock_counter=       2017, di_re=xxxxxxxxxxxxxx, do_re=00000000111000, do_im=00000000011010
clock_counter=       2018, di_re=xxxxxxxxxxxxxx, do_re=11111110100010, do_im=00000001100001
clock_counter=       2019, di_re=xxxxxxxxxxxxxx, do_re=11111111000111, do_im=00000000001010
clock_counter=       2020, di_re=xxxxxxxxxxxxxx, do_re=11111111101101, do_im=00000000000010
clock_counter=       2021, di_re=xxxxxxxxxxxxxx, do_re=11111111101000, do_im=11111111111010
clock_counter=       2022, di_re=xxxxxxxxxxxxxx, do_re=11111110011111, do_im=11111011100110
clock_counter=       2023, di_re=xxxxxxxxxxxxxx, do_re=11111110011110, do_im=11111010110001
clock_counter=       2024, di_re=xxxxxxxxxxxxxx, do_re=00000000111000, do_im=00000000000101
clock_counter=       2025, di_re=xxxxxxxxxxxxxx, do_re=11111111111010, do_im=11111111010011
clock_counter=       2026, di_re=xxxxxxxxxxxxxx, do_re=00000000001011, do_im=00000000100000
clock_counter=       2027, di_re=xxxxxxxxxxxxxx, do_re=00000001101011, do_im=11111111100110
clock_counter=       2028, di_re=xxxxxxxxxxxxxx, do_re=11111111101011, do_im=00000001000100
clock_counter=       2029, di_re=xxxxxxxxxxxxxx, do_re=00000000111000, do_im=00000001010100
clock_counter=       2030, di_re=xxxxxxxxxxxxxx, do_re=11111101110101, do_im=00000011000011
clock_counter=       2031, di_re=xxxxxxxxxxxxxx, do_re=11111110001010, do_im=00000001011111
clock_counter=       2032, di_re=xxxxxxxxxxxxxx, do_re=11111111111001, do_im=11111111110000
clock_counter=       2033, di_re=xxxxxxxxxxxxxx, do_re=11111111001110, do_im=11111111100010
clock_counter=       2034, di_re=xxxxxxxxxxxxxx, do_re=11111111100010, do_im=11111101110001
clock_counter=       2035, di_re=xxxxxxxxxxxxxx, do_re=00000000000111, do_im=11111111000011
clock_counter=       2036, di_re=xxxxxxxxxxxxxx, do_re=00000000011101, do_im=00000000010100
clock_counter=       2037, di_re=xxxxxxxxxxxxxx, do_re=00000001000010, do_im=11111111010111
clock_counter=       2038, di_re=xxxxxxxxxxxxxx, do_re=00000110011101, do_im=00000010101110
clock_counter=       2039, di_re=xxxxxxxxxxxxxx, do_re=00000101111011, do_im=00000011000011
clock_counter=       2040, di_re=xxxxxxxxxxxxxx, do_re=00000000001110, do_im=00000000000011
clock_counter=       2041, di_re=xxxxxxxxxxxxxx, do_re=11111111110010, do_im=11111111101001
clock_counter=       2042, di_re=xxxxxxxxxxxxxx, do_re=00000000101000, do_im=00000000011110
clock_counter=       2043, di_re=xxxxxxxxxxxxxx, do_re=11111110010101, do_im=00000010011110
clock_counter=       2044, di_re=xxxxxxxxxxxxxx, do_re=00000000001110, do_im=11111111010111
clock_counter=       2045, di_re=xxxxxxxxxxxxxx, do_re=11111110010100, do_im=11111111010000
clock_counter=       2046, di_re=xxxxxxxxxxxxxx, do_re=11111110101110, do_im=11111101111110
clock_counter=       2047, di_re=xxxxxxxxxxxxxx, do_re=11111110101110, do_im=11111101111010
clock_counter=       2048, di_re=xxxxxxxxxxxxxx, do_re=00000000111101, do_im=11111111010111
clock_counter=       2049, di_re=xxxxxxxxxxxxxx, do_re=00000000010000, do_im=11111110011111
clock_counter=       2050, di_re=xxxxxxxxxxxxxx, do_re=00000010010111, do_im=00000001001110
clock_counter=       2051, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000001010
clock_counter=       2052, di_re=xxxxxxxxxxxxxx, do_re=00000000011011, do_im=00000000011010
clock_counter=       2053, di_re=xxxxxxxxxxxxxx, do_re=00000000011100, do_im=00000000001101
clock_counter=       2054, di_re=xxxxxxxxxxxxxx, do_re=11111011001111, do_im=00000100010110
clock_counter=       2055, di_re=xxxxxxxxxxxxxx, do_re=11111001101011, do_im=00000101011111
clock_counter=       2056, di_re=xxxxxxxxxxxxxx, do_re=00000010111000, do_im=11111100101110
clock_counter=       2057, di_re=xxxxxxxxxxxxxx, do_re=00000010101001, do_im=00000010101101
clock_counter=       2058, di_re=xxxxxxxxxxxxxx, do_re=11111100010100, do_im=11111100100101
clock_counter=       2059, di_re=xxxxxxxxxxxxxx, do_re=11111110110010, do_im=11111010011011
clock_counter=       2060, di_re=xxxxxxxxxxxxxx, do_re=00000000110100, do_im=00000101001100
clock_counter=       2061, di_re=xxxxxxxxxxxxxx, do_re=11111101000010, do_im=11111110011100
clock_counter=       2062, di_re=xxxxxxxxxxxxxx, do_re=00000111100110, do_im=00000000001101
